id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
2173162656907581,192.168.100.201,198.51.45.68,1,1,88,410,1693310004.278845,1693310004.396114
907087906306838,192.168.100.201,8.255.132.126,17,14,1806,1183,1693310063.817942,1693310136.173295
485459552951313,192.168.100.201,142.250.201.131,7,9,981,5958,1693310004.515089,1693310004.760958
1470333880708434,192.168.100.201,20.198.119.84,180,96,20691,24261,1693305001.798034,1693309981.792422
626265754659090,192.168.100.201,142.250.180.45,15,14,4085,4133,1693309911.747794,1693309981.792669
1188640188572917,192.168.100.201,198.51.45.4,1,1,88,212,1693310004.238837,1693310004.363605
1470540366964800,192.168.100.201,150.171.21.4,1,1,91,107,1693310003.944192,1693310003.983427
485554032873081,192.168.100.201,13.107.236.4,1,1,91,119,1693309862.659065,1693309862.700403
1048791758529907,192.168.100.201,150.171.21.205,1,1,93,136,1693310005.845171,1693310005.88244
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1330726296699965,192.168.100.201,208.84.5.2,1,1,93,109,1693310005.803901,1693310005.8446
1753011766864201,192.168.100.201,208.84.5.1,1,1,93,121,1693309862.698697,1693309862.738877
1471863217030475,192.168.100.201,204.14.183.4,1,1,92,120,1693310005.886091,1693310005.927056
1332092096152843,192.168.100.201,13.107.236.2,1,1,91,107,1693310003.984331,1693310004.026037
1473091577751554,192.168.100.201,193.108.88.0,1,1,89,105,1693310006.501762,1693310006.64444
1332482928986140,192.168.100.201,150.171.21.4,1,1,91,119,1693309862.641052,1693309862.679498
910588300837951,192.168.100.201,150.171.21.2,1,1,92,108,1693310005.803903,1693310005.844852
2036505378154035,192.168.100.201,216.239.34.10,1,1,107,123,1693309861.714291,1693309861.863981
769983966113095,fe80:0000:0000:0000:a654:5d97:5a65:3763,ff02:0000:0000:0000:0000:0000:0000:00fb,1,0,107,0,1693310152.945479,1693310152.945479
910992018377273,192.168.100.201,208.84.5.2,1,1,93,121,1693309862.657977,1693309862.698626
1896313360998521,192.168.100.201,8.254.14.1,1,1,93,152,1693310019.581753,1693310019.71948
1615340885116453,192.168.100.201,13.107.236.5,1,1,125,141,1693309862.656933,1693309862.699488
348789393787054,192.168.100.201,216.239.36.10,1,1,86,136,1693309931.723118,1693309931.86512
912117309204361,192.168.100.201,72.246.46.67,1,1,85,151,1693310005.419721,1693310005.582699
1334394199709814,192.168.100.201,8.254.13.2,1,1,90,149,1693310019.301174,1693310019.438863
490145362224990,192.168.100.201,198.51.44.68,1,1,88,410,1693310004.599902,1693310004.698093
631028876384520,192.168.100.201,216.239.38.10,1,1,90,202,1693309957.399624,1693309957.538046
491068781165556,192.168.100.201,96.7.49.194,1,1,92,158,1693310018.130036,1693310018.262391
68869190740636,192.168.100.201,13.107.236.5,1,1,125,141,1693309862.617116,1693309862.656852
1476304205239476,192.168.100.201,205.251.194.94,1,1,80,425,1693309883.90642,1693309884.053577
350855271774611,192.168.100.201,216.239.34.10,1,1,90,106,1693309911.555411,1693309911.707962
1055036640945939,192.168.100.201,23.211.61.67,1,1,86,152,1693310005.419603,1693310005.557994
773892325295824,192.168.100.201,142.250.181.174,531,576,55546,58025,1693309220.771792,1693309996.399389
634022483676245,192.168.100.201,172.217.169.238,1,4,66,264,1693310187.805973,1693310194.195815
2182328117115941,192.168.100.201,66.111.49.12,1,1,87,124,1693310004.080933,1693310004.203638
1619532782525179,192.168.100.201,13.107.236.1,1,1,91,119,1693310004.023291,1693310004.064615
1479834676174812,192.168.100.201,13.107.206.240,1,1,100,116,1693310003.860124,1693310003.90574
1902145925567064,192.168.100.201,45.54.67.1,1,1,88,410,1693310004.479832,1693310004.680223
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
354179570381175,192.168.100.201,172.217.18.142,16,15,8642,5856,1693309818.569719,1693309818.935702
833351920069305,10.10.39.253,224.0.0.251,6,0,1041,0,1693310251.666297,1693310252.423746
1991558570912830,fe80:0000:0000:0000:66a3:14e0:3abe:3120,ff02:0000:0000:0000:0000:0000:0000:00fb,6,0,1161,0,1693310251.666686,1693310252.42387
78696099308898,10.10.39.194,224.0.0.251,6,0,1305,0,1693310219.41917,1693310220.208594
1762413460559806,192.168.100.201,8.254.13.1,1,1,88,147,1693310019.30099,1693310019.439295
918143148414383,192.168.100.201,95.100.173.192,1,1,89,155,1693310006.644527,1693310006.787946
2185076886916437,192.168.100.201,150.171.16.39,1,1,96,140,1693309862.380245,1693309862.424622
1763242388395842,192.168.100.201,96.7.50.66,1,1,111,144,1693310006.038722,1693310006.179678
2185566513169378,192.168.100.201,13.107.222.5,1,1,125,141,1693309862.55805,1693309862.602886
637497090933820,192.168.100.201,13.107.236.1,1,1,91,107,1693309862.55814,1693309862.59868
1481947794275762,192.168.100.201,216.239.38.10,1,1,86,102,1693309914.884146,1693309915.030329
2045511933923352,192.168.100.201,204.14.183.2,1,1,91,107,1693310004.233496,1693310004.271187
919921255383371,192.168.100.201,13.107.236.3,1,1,91,119,1693309862.721227,1693309862.761647
1201576624138057,192.168.100.201,216.239.38.10,1,1,86,102,1693309914.599881,1693309914.745986
1623797676805854,192.168.100.201,172.217.18.142,13,13,6224,5545,1693309878.560862,1693309878.924034
1483622828135652,192.168.100.201,13.107.236.1,1,1,91,107,1693309862.578788,1693309862.618747
1765291089894187,192.168.100.201,184.26.160.193,1,1,88,154,1693310038.629547,1693310038.771326
498915676161270,192.168.100.201,13.107.236.4,1,1,91,107,1693309862.558326,1693309862.601345
1765600325466164,192.168.100.201,84.53.139.192,1,1,90,156,1693310006.587828,1693310006.714739
2047710957156446,192.168.100.201,52.184.214.53,12,9,1330,3676,1693310004.276574,1693310005.59804
499096074081852,192.168.100.201,208.84.5.1,1,1,92,108,1693310004.022076,1693310004.060244
780906059253869,192.168.100.201,8.254.13.1,1,1,93,152,1693310019.575597,1693310019.71296
499461147283617,192.168.100.201,150.171.21.205,1,1,94,137,1693310019.217249,1693310019.25753
921862582027252,192.168.100.201,205.251.197.213,1,1,90,454,1693309883.705524,1693309883.800319
2048329433292203,192.168.100.201,95.100.173.192,1,1,92,108,1693310017.990635,1693310018.129963
1345320586234101,192.168.100.201,13.107.236.4,1,1,91,119,1693309862.641269,1693309862.680841
1064592943114174,192.168.100.201,216.239.34.10,1,1,86,136,1693310004.223166,1693310004.372968
501660160283458,192.168.100.201,150.171.21.3,1,1,91,107,1693309862.643906,1693309862.683978
1346265490524496,192.168.100.201,72.246.46.67,1,1,86,152,1693310038.06792,1693310038.224399
924276355645953,192.168.100.201,216.239.38.10,1,1,86,136,1693309914.737793,1693309914.880703
1065293025035076,192.168.100.201,96.7.50.192,1,1,86,102,1693310038.770884,1693310038.911924
1910602716309586,192.168.100.201,184.26.160.192,1,1,89,155,1693310006.813138,1693310006.954738
1910727272406372,192.168.100.201,216.239.34.10,1,1,86,136,1693310037.105828,1693310037.261284
1629604480935888,192.168.100.201,84.53.139.66,1,1,106,169,1693310005.911312,1693310006.038613
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
2192623144434553,192.168.100.201,13.107.236.9,1,1,85,101,1693309862.424825,1693309862.466412
1208096381109534,192.168.100.201,208.84.5.1,1,1,93,109,1693309862.558366,1693309862.597425
785909695978851,192.168.100.201,184.85.248.194,1,1,92,108,1693310017.990563,1693310018.149007
787232545117685,192.168.100.201,208.84.5.4,1,1,93,121,1693310005.923125,1693310005.964683
787262628838226,192.168.100.157,192.168.100.255,1,0,243,0,1693310294.473938,1693310294.473938
2195148594557411,192.168.100.201,150.171.10.240,1,1,100,116,1693310005.930275,1693310005.979525
1772974784215985,192.168.100.201,204.14.183.1,1,1,92,108,1693310005.883633,1693310005.921185
1210127897772521,192.168.100.201,216.239.38.10,1,1,86,136,1693309818.573929,1693309818.713461
1069493500896733,192.168.100.201,204.14.183.1,1,1,92,120,1693310005.845277,1693310005.886018
647328282487408,192.168.100.201,216.239.38.10,1,1,86,136,1693310036.830064,1693310036.967538
225850254649501,192.168.100.201,208.84.5.4,1,1,92,108,1693310003.944285,1693310003.982581
1633371167267642,192.168.100.201,95.100.173.192,1,1,89,105,1693310006.531258,1693310006.676697
1492693810583887,192.168.100.201,193.108.88.1,1,1,93,159,1693310038.629071,1693310038.76452
648414897820949,192.168.100.201,208.84.5.4,1,1,93,109,1693309862.578837,1693309862.61874
227490932376630,192.168.100.201,104.81.30.223,8,12,1112,8310,1693310006.640054,1693310009.733813
1212086416028714,192.168.100.201,8.254.13.1,1,1,93,173,1693310019.439338,1693310019.577162
790243317108013,192.168.100.201,13.107.222.39,1,1,88,161,1693310003.773421,1693310003.818332
790664224938144,192.168.100.201,8.254.14.2,1,1,88,147,1693310019.301216,1693310019.443907
87298906964724,192.168.100.201,88.221.81.192,1,1,90,122,1693310038.770804,1693310039.165144
1072933769537796,192.168.100.201,150.171.21.2,1,1,91,107,1693310003.944388,1693310003.983997
1215127251869054,192.168.100.201,150.171.21.2,1,1,91,119,1693310004.023934,1693310004.065745
1075111318053505,192.168.100.201,198.51.44.68,1,1,88,410,1693310004.320129,1693310004.414826
2060570083182889,192.168.100.201,216.239.36.10,1,1,90,140,1693309911.837929,1693309911.982046
934683069526830,192.168.100.201,23.61.199.193,1,1,93,159,1693310038.602926,1693310038.823167
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
653358414553291,192.168.100.201,204.14.183.4,1,1,92,108,1693310005.843979,1693310005.883526
1779271206312956,192.168.100.201,95.100.168.194,1,1,87,387,1693310006.334844,1693310006.531051
1357114577966456,192.168.100.201,23.211.133.192,1,1,86,163,1693310038.906616,1693310039.046697
1075824282694551,192.168.100.201,204.14.183.205,1,1,93,136,1693310005.848791,1693310005.889505
91404884139673,192.168.100.201,150.171.21.1,1,1,91,119,1693309862.679577,1693309862.720724
2203016975424719,192.168.100.201,23.212.252.215,1,1,96,112,1693310017.990415,1693310018.178936
1922126113368269,192.168.100.201,13.107.236.2,1,1,91,107,1693310003.944333,1693310003.983872
833351925878621,10.10.39.253,224.0.0.251,2,0,170,0,1693310339.708445,1693310340.708309
1991558576722165,fe80:0000:0000:0000:66a3:14e0:3abe:3120,ff02:0000:0000:0000:0000:0000:0000:00fb,2,0,210,0,1693310339.708853,1693310340.708641
1923371654944826,192.168.100.201,8.254.13.2,1,1,90,149,1693310019.301114,1693310019.439418
1642270341608046,192.168.100.201,184.26.160.193,1,1,88,154,1693310038.602734,1693310038.744227
1361976480893350,192.168.100.201,193.108.91.67,2,2,171,303,1693310038.068006,1693310038.512106
376878484848916,192.168.100.201,193.108.88.0,1,1,92,158,1693310006.622868,1693310006.767293
1221561103875517,192.168.100.201,142.250.180.42,15,3,12981,3430,1693309866.130493,1693309895.287698
940240754988240,192.168.100.201,198.51.45.68,1,1,88,410,1693310004.414928,1693310004.599813
1081081313236936,192.168.100.201,13.107.222.36,1,1,90,176,1693309862.46484,1693309862.508618
1784919088221782,192.168.100.201,198.51.44.68,1,1,88,212,1693310004.183894,1693310004.278753
237485315220060,192.168.100.201,216.239.32.10,1,1,86,102,1693309914.746076,1693309914.884083
659783676213129,192.168.100.201,142.250.180.42,10,1,11096,1292,1693309862.014217,1693309866.130355
941851367841305,192.168.100.201,96.7.49.194,1,1,93,159,1693310006.335385,1693310006.458502
1645573171448055,192.168.100.201,193.108.91.67,1,1,86,152,1693310038.067831,1693310038.208093
1364278581271764,192.168.100.201,184.85.248.194,1,1,92,158,1693310006.33506,1693310006.490737
1786645667263201,192.168.100.201,23.211.133.193,1,1,92,158,1693310038.602849,1693310038.746269
2209334871540862,192.168.100.201,150.171.21.1,1,1,92,108,1693310005.803966,1693310005.84184
239014323386770,192.168.100.201,216.239.38.10,1,1,90,106,1693309911.55541,1693309911.695632
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
662077198123968,192.168.100.201,204.14.183.2,1,1,92,108,1693310005.803776,1693310005.843891
2210430110932942,10.10.39.144,10.10.39.255,1,0,253,0,1693310352.597966,1693310352.597966
1929350271123582,10.10.39.194,239.255.255.250,4,0,868,0,1693310350.573566,1693310353.589011
1226362886294412,192.168.100.201,198.51.45.68,1,1,88,410,1693310004.396172,1693310004.5844
945669584346265,192.168.100.201,208.84.5.4,1,1,90,176,1693309862.547993,1693309862.588512
1087240300868509,192.168.100.201,216.239.38.10,1,1,86,136,1693309931.865181,1693309932.018844
524440676111045,192.168.100.201,208.84.5.2,1,1,92,108,1693310004.103109,1693310004.143681
1650490928885606,10.10.39.218,224.0.0.251,1,0,246,0,1693310341.225126,1693310341.225126
806074568890359,192.168.100.201,110.93.233.28,1,1,90,122,1693310039.546807,1693310039.673862
1369028814962300,192.168.100.201,208.84.5.4,1,1,92,120,1693310003.982652,1693310004.022641
1369204908664228,192.168.100.201,198.51.44.68,1,1,88,212,1693310004.239012,1693310004.337037
1510277404444519,192.168.100.201,205.251.194.94,1,1,92,419,1693310004.083815,1693310004.238595
1932545694794880,192.168.100.201,208.84.5.4,1,1,93,109,1693309862.558208,1693309862.596756
1510449193821536,192.168.100.201,150.171.21.3,1,1,91,119,1693309862.599392,1693309862.64096
244340091138264,192.168.100.201,184.85.248.193,1,1,84,392,1693310038.602328,1693310038.756013
1668864794313669,192.168.100.156,224.0.0.251,2,0,170,0,1693310270.607173,1693310271.606385
1856185497962012,fe80:0000:0000:0000:3d4d:9489:453d:fc59,ff02:0000:0000:0000:0000:0000:0000:00fb,2,0,210,0,1693310270.607772,1693310271.60698
385550040820210,192.168.100.104,192.168.100.255,12,0,1104,0,1693310265.846322,1693310318.648974
526858733337895,192.168.100.201,216.239.34.10,1,1,107,157,1693309861.703783,1693309861.859242
526944632711670,192.168.100.201,150.171.16.36,1,1,90,176,1693309862.469494,1693309862.513848
667922648541341,192.168.100.201,198.51.44.7,1,1,92,449,1693310004.469149,1693310004.56986
386744026853706,192.168.100.201,184.85.248.193,1,1,86,163,1693310038.913738,1693310039.070053
1231774547347974,192.168.100.201,2.22.230.193,1,1,86,102,1693310038.75623,1693310039.028341
528413522787996,192.168.100.201,74.82.16.203,14,17,2733,6347,1693310033.851612,1693310085.227811
1654459456617467,192.168.100.201,198.51.44.71,1,1,92,449,1693310004.523259,1693310004.621771
2076822245527238,192.168.100.201,198.51.44.68,1,1,88,212,1693310004.184006,1693310004.281834
1514117095914508,192.168.100.201,204.14.183.4,1,1,90,106,1693309862.424972,1693309862.464706
1655464478931216,192.168.100.201,198.51.44.68,1,1,88,410,1693310004.424208,1693310004.52235
1092669167202574,10.10.39.217,239.255.255.250,4,0,868,0,1693310353.422158,1693310356.436203
1233466764440082,192.168.100.201,84.53.139.193,1,1,88,154,1693310038.602642,1693310038.737815
107661345618337,192.168.100.201,184.26.161.192,1,1,92,158,1693310018.194977,1693310018.387648
1374436180985546,192.168.100.201,13.107.222.34,1,1,87,103,1693310037.427722,1693310037.471868
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
671079440221522,192.168.100.201,150.171.21.3,1,1,91,107,1693309862.558418,1693309862.600224
1093523842809908,192.168.100.201,216.239.38.10,1,1,102,152,1693310004.081972,1693310004.22162
1234514734302205,192.168.100.201,204.14.183.3,1,1,92,108,1693310005.803837,1693310005.8452
1656868923925499,192.168.100.201,13.107.236.3,1,1,91,119,1693309862.680955,1693309862.72117
671831071086667,192.168.100.201,84.53.139.193,1,1,86,102,1693310039.546891,1693310039.682498
1517565964049354,192.168.100.201,208.84.5.2,1,1,93,121,1693310005.842698,1693310005.881895
1940182178867341,10.10.39.145,239.255.255.250,4,0,868,0,1693310354.796813,1693310357.810212
1661232622230391,192.168.100.201,23.211.133.193,1,1,88,154,1693310038.744311,1693310038.889916
2224375846981780,192.168.100.201,198.51.45.4,1,1,88,212,1693310004.381076,1693310004.564869
1240055266305359,10.10.39.78,239.255.255.250,4,0,868,0,1693310374.484687,1693310377.495407
2225909150295977,192.168.100.201,198.51.45.68,1,1,88,410,1693310004.632745,1693310004.817328
1522668385978056,192.168.100.201,173.245.58.147,1,1,85,138,1693310017.968392,1693310017.990308
960439986174950,192.168.100.201,216.239.34.10,1,1,86,102,1693310004.08087,1693310004.23824
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
257645897663368,192.168.100.201,13.107.236.205,1,1,86,129,1693310005.80372,1693310005.845075
1806050329504616,192.168.100.201,184.85.248.65,1,1,101,131,1693310038.469864,1693310038.628886
1807282982886355,192.168.100.201,185.89.219.11,1,1,94,110,1693310004.203731,1693310004.340704
1104368635252503,192.168.100.201,216.239.36.10,1,1,86,136,1693310004.233239,1693310004.376384
1949055558456080,192.168.100.201,150.171.16.240,1,1,96,128,1693310005.889616,1693310005.930175
682585667738913,192.168.100.201,184.26.161.192,1,1,92,108,1693310017.990497,1693310018.19489
1949287501852386,fe80:0000:0000:0000:bae3:1b94:d026:1168,ff02:0000:0000:0000:0000:0000:0000:00fb,2,0,210,0,1693310236.323298,1693310237.331807
1386487857180116,192.168.100.201,84.53.139.192,1,1,92,158,1693310006.486868,1693310006.622798
682813292276482,192.168.100.201,205.251.197.213,1,1,90,259,1693309883.715522,1693309883.810077
